,machine_index,earlier_operation_type,later_operation_type,long_to_short,short_to_long,same_type,same_mixture,type_change_time,width_l2s_minutes,width_s2l_minutes,delay_time
1325,2,투명,후처리,False,False,True,False,4.0,4.0,4.0,4.0
1326,2,투명,후처리,False,False,False,True,4.0,4.0,4.0,0.0
1327,2,투명,후처리,False,False,False,False,4.0,4.0,4.0,4.0
1328,2,투명,인쇄,True,True,True,True,,4.0,4.0,4.0
1329,2,투명,인쇄,True,True,True,False,,4.0,4.0,4.0
1330,2,투명,인쇄,True,True,False,True,,4.0,4.0,4.0
1331,2,투명,인쇄,True,True,False,False,,4.0,4.0,4.0
1332,2,투명,인쇄,True,False,True,True,,4.0,4.0,4.0
1333,2,투명,인쇄,True,False,True,False,,4.0,4.0,4.0
1334,2,투명,인쇄,True,False,False,True,,4.0,4.0,4.0
1335,2,투명,인쇄,True,False,False,False,,4.0,4.0,4.0
1336,2,투명,인쇄,False,True,True,True,,4.0,4.0,4.0
1337,2,투명,인쇄,False,True,True,False,,4.0,4.0,4.0
1338,2,투명,인쇄,False,True,False,True,,4.0,4.0,4.0
1339,2,투명,인쇄,False,True,False,False,,4.0,4.0,4.0
1340,2,투명,인쇄,False,False,True,True,,4.0,4.0,0.0
1341,2,투명,인쇄,False,False,True,False,,4.0,4.0,0.0
1342,2,투명,인쇄,False,False,False,True,,4.0,4.0,0.0
1343,2,투명,인쇄,False,False,False,False,,4.0,4.0,0.0
1344,2,후처리,SR,True,True,True,True,2.0,4.0,4.0,4.0
1345,2,후처리,SR,True,True,True,False,2.0,4.0,4.0,4.0
1346,2,후처리,SR,True,True,False,True,2.0,4.0,4.0,4.0
1347,2,후처리,SR,True,True,False,False,2.0,4.0,4.0,4.0
1348,2,후처리,SR,True,False,True,True,2.0,4.0,4.0,4.0
1349,2,후처리,SR,True,False,True,False,2.0,4.0,4.0,4.0
1350,2,후처리,SR,True,False,False,True,2.0,4.0,4.0,4.0
1351,2,후처리,SR,True,False,False,False,2.0,4.0,4.0,4.0
1352,2,후처리,SR,False,True,True,True,2.0,4.0,4.0,4.0
1353,2,후처리,SR,False,True,True,False,2.0,4.0,4.0,4.0
1354,2,후처리,SR,False,True,False,True,2.0,4.0,4.0,4.0
1355,2,후처리,SR,False,True,False,False,2.0,4.0,4.0,4.0
1356,2,후처리,SR,False,False,True,True,2.0,4.0,4.0,0.0
1357,2,후처리,SR,False,False,True,False,2.0,4.0,4.0,2.0
1358,2,후처리,SR,False,False,False,True,2.0,4.0,4.0,0.0
1359,2,후처리,SR,False,False,False,False,2.0,4.0,4.0,2.0
1360,2,후처리,EPU,True,True,True,True,2.0,4.0,4.0,4.0
1361,2,후처리,EPU,True,True,True,False,2.0,4.0,4.0,4.0
1362,2,후처리,EPU,True,True,False,True,2.0,4.0,4.0,4.0
1363,2,후처리,EPU,True,True,False,False,2.0,4.0,4.0,4.0
1364,2,후처리,EPU,True,False,True,True,2.0,4.0,4.0,4.0
1365,2,후처리,EPU,True,False,True,False,2.0,4.0,4.0,4.0
1366,2,후처리,EPU,True,False,False,True,2.0,4.0,4.0,4.0
1367,2,후처리,EPU,True,False,False,False,2.0,4.0,4.0,4.0
1368,2,후처리,EPU,False,True,True,True,2.0,4.0,4.0,4.0
1369,2,후처리,EPU,False,True,True,False,2.0,4.0,4.0,4.0
1370,2,후처리,EPU,False,True,False,True,2.0,4.0,4.0,4.0
1371,2,후처리,EPU,False,True,False,False,2.0,4.0,4.0,4.0
1372,2,후처리,EPU,False,False,True,True,2.0,4.0,4.0,0.0
1373,2,후처리,EPU,False,False,True,False,2.0,4.0,4.0,2.0
1374,2,후처리,EPU,False,False,False,True,2.0,4.0,4.0,0.0
1375,2,후처리,EPU,False,False,False,False,2.0,4.0,4.0,2.0
1376,2,후처리,염료,True,True,True,True,2.0,4.0,4.0,4.0
1377,2,후처리,염료,True,True,True,False,2.0,4.0,4.0,4.0
1378,2,후처리,염료,True,True,False,True,2.0,4.0,4.0,4.0
1379,2,후처리,염료,True,True,False,False,2.0,4.0,4.0,4.0
1380,2,후처리,염료,True,False,True,True,2.0,4.0,4.0,4.0
1381,2,후처리,염료,True,False,True,False,2.0,4.0,4.0,4.0
1382,2,후처리,염료,True,False,False,True,2.0,4.0,4.0,4.0
1383,2,후처리,염료,True,False,False,False,2.0,4.0,4.0,4.0
1384,2,후처리,염료,False,True,True,True,2.0,4.0,4.0,4.0
1385,2,후처리,염료,False,True,True,False,2.0,4.0,4.0,4.0
1386,2,후처리,염료,False,True,False,True,2.0,4.0,4.0,4.0
1387,2,후처리,염료,False,True,False,False,2.0,4.0,4.0,4.0
1388,2,후처리,염료,False,False,True,True,2.0,4.0,4.0,0.0
1389,2,후처리,염료,False,False,True,False,2.0,4.0,4.0,2.0
1390,2,후처리,염료,False,False,False,True,2.0,4.0,4.0,0.0
1391,2,후처리,염료,False,False,False,False,2.0,4.0,4.0,2.0
1392,2,후처리,안료,True,True,True,True,2.0,4.0,4.0,4.0
1393,2,후처리,안료,True,True,True,False,2.0,4.0,4.0,4.0
1394,2,후처리,안료,True,True,False,True,2.0,4.0,4.0,4.0
1395,2,후처리,안료,True,True,False,False,2.0,4.0,4.0,4.0
1396,2,후처리,안료,True,False,True,True,2.0,4.0,4.0,4.0
1397,2,후처리,안료,True,False,True,False,2.0,4.0,4.0,4.0
1398,2,후처리,안료,True,False,False,True,2.0,4.0,4.0,4.0
1399,2,후처리,안료,True,False,False,False,2.0,4.0,4.0,4.0
1400,2,후처리,안료,False,True,True,True,2.0,4.0,4.0,4.0
1401,2,후처리,안료,False,True,True,False,2.0,4.0,4.0,4.0
1402,2,후처리,안료,False,True,False,True,2.0,4.0,4.0,4.0
1403,2,후처리,안료,False,True,False,False,2.0,4.0,4.0,4.0
1404,2,후처리,안료,False,False,True,True,2.0,4.0,4.0,0.0
1405,2,후처리,안료,False,False,True,False,2.0,4.0,4.0,2.0
1406,2,후처리,안료,False,False,False,True,2.0,4.0,4.0,0.0
1407,2,후처리,안료,False,False,False,False,2.0,4.0,4.0,2.0
1408,2,후처리,투명,True,True,True,True,2.0,4.0,4.0,4.0
1409,2,후처리,투명,True,True,True,False,2.0,4.0,4.0,4.0
1410,2,후처리,투명,True,True,False,True,2.0,4.0,4.0,4.0
1411,2,후처리,투명,True,True,False,False,2.0,4.0,4.0,4.0
1412,2,후처리,투명,True,False,True,True,2.0,4.0,4.0,4.0
1413,2,후처리,투명,True,False,True,False,2.0,4.0,4.0,4.0
1414,2,후처리,투명,True,False,False,True,2.0,4.0,4.0,4.0
1415,2,후처리,투명,True,False,False,False,2.0,4.0,4.0,4.0
1416,2,후처리,투명,False,True,True,True,2.0,4.0,4.0,4.0
1417,2,후처리,투명,False,True,True,False,2.0,4.0,4.0,4.0
1418,2,후처리,투명,False,True,False,True,2.0,4.0,4.0,4.0
1419,2,후처리,투명,False,True,False,False,2.0,4.0,4.0,4.0
1420,2,후처리,투명,False,False,True,True,2.0,4.0,4.0,0.0
1421,2,후처리,투명,False,False,True,False,2.0,4.0,4.0,2.0
1422,2,후처리,투명,False,False,False,True,2.0,4.0,4.0,0.0
1423,2,후처리,투명,False,False,False,False,2.0,4.0,4.0,2.0
1424,2,후처리,후처리,True,True,True,True,2.0,4.0,4.0,4.0
1425,2,후처리,후처리,True,True,True,False,2.0,4.0,4.0,4.0
1426,2,후처리,후처리,True,True,False,True,2.0,4.0,4.0,4.0
1427,2,후처리,후처리,True,True,False,False,2.0,4.0,4.0,4.0
1428,2,후처리,후처리,True,False,True,True,2.0,4.0,4.0,4.0
1429,2,후처리,후처리,True,False,True,False,2.0,4.0,4.0,4.0
1430,2,후처리,후처리,True,False,False,True,2.0,4.0,4.0,4.0
1431,2,후처리,후처리,True,False,False,False,2.0,4.0,4.0,4.0
1432,2,후처리,후처리,False,True,True,True,2.0,4.0,4.0,4.0
1433,2,후처리,후처리,False,True,True,False,2.0,4.0,4.0,4.0
1434,2,후처리,후처리,False,True,False,True,2.0,4.0,4.0,4.0
1435,2,후처리,후처리,False,True,False,False,2.0,4.0,4.0,4.0
1436,2,후처리,후처리,False,False,True,True,2.0,4.0,4.0,0.0
1437,2,후처리,후처리,False,False,True,False,2.0,4.0,4.0,2.0
1438,2,후처리,후처리,False,False,False,True,2.0,4.0,4.0,0.0
1439,2,후처리,후처리,False,False,False,False,2.0,4.0,4.0,2.0
1440,2,후처리,인쇄,True,True,True,True,,4.0,4.0,4.0
1441,2,후처리,인쇄,True,True,True,False,,4.0,4.0,4.0
1442,2,후처리,인쇄,True,True,False,True,,4.0,4.0,4.0
1443,2,후처리,인쇄,True,True,False,False,,4.0,4.0,4.0
1444,2,후처리,인쇄,True,False,True,True,,4.0,4.0,4.0
1445,2,후처리,인쇄,True,False,True,False,,4.0,4.0,4.0
1446,2,후처리,인쇄,True,False,False,True,,4.0,4.0,4.0
1447,2,후처리,인쇄,True,False,False,False,,4.0,4.0,4.0
1448,2,후처리,인쇄,False,True,True,True,,4.0,4.0,4.0
1449,2,후처리,인쇄,False,True,True,False,,4.0,4.0,4.0
1450,2,후처리,인쇄,False,True,False,True,,4.0,4.0,4.0
1451,2,후처리,인쇄,False,True,False,False,,4.0,4.0,4.0
1452,2,후처리,인쇄,False,False,True,True,,4.0,4.0,0.0
1453,2,후처리,인쇄,False,False,True,False,,4.0,4.0,0.0
1454,2,후처리,인쇄,False,False,False,True,,4.0,4.0,0.0
1455,2,후처리,인쇄,False,False,False,False,,4.0,4.0,0.0
1456,2,인쇄,SR,True,True,True,True,,4.0,4.0,4.0
1457,2,인쇄,SR,True,True,True,False,,4.0,4.0,4.0
1458,2,인쇄,SR,True,True,False,True,,4.0,4.0,4.0
1459,2,인쇄,SR,True,True,False,False,,4.0,4.0,4.0
1460,2,인쇄,SR,True,False,True,True,,4.0,4.0,4.0
1461,2,인쇄,SR,True,False,True,False,,4.0,4.0,4.0
1462,2,인쇄,SR,True,False,False,True,,4.0,4.0,4.0
1463,2,인쇄,SR,True,False,False,False,,4.0,4.0,4.0
1464,2,인쇄,SR,False,True,True,True,,4.0,4.0,4.0
1465,2,인쇄,SR,False,True,True,False,,4.0,4.0,4.0
1466,2,인쇄,SR,False,True,False,True,,4.0,4.0,4.0
1467,2,인쇄,SR,False,True,False,False,,4.0,4.0,4.0
1468,2,인쇄,SR,False,False,True,True,,4.0,4.0,0.0
1469,2,인쇄,SR,False,False,True,False,,4.0,4.0,0.0
1470,2,인쇄,SR,False,False,False,True,,4.0,4.0,0.0
1471,2,인쇄,SR,False,False,False,False,,4.0,4.0,0.0
1472,2,인쇄,EPU,True,True,True,True,,4.0,4.0,4.0
1473,2,인쇄,EPU,True,True,True,False,,4.0,4.0,4.0
1474,2,인쇄,EPU,True,True,False,True,,4.0,4.0,4.0
1475,2,인쇄,EPU,True,True,False,False,,4.0,4.0,4.0
1476,2,인쇄,EPU,True,False,True,True,,4.0,4.0,4.0
1477,2,인쇄,EPU,True,False,True,False,,4.0,4.0,4.0
1478,2,인쇄,EPU,True,False,False,True,,4.0,4.0,4.0
1479,2,인쇄,EPU,True,False,False,False,,4.0,4.0,4.0
1480,2,인쇄,EPU,False,True,True,True,,4.0,4.0,4.0
1481,2,인쇄,EPU,False,True,True,False,,4.0,4.0,4.0
1482,2,인쇄,EPU,False,True,False,True,,4.0,4.0,4.0
1483,2,인쇄,EPU,False,True,False,False,,4.0,4.0,4.0
1484,2,인쇄,EPU,False,False,True,True,,4.0,4.0,0.0
1485,2,인쇄,EPU,False,False,True,False,,4.0,4.0,0.0
1486,2,인쇄,EPU,False,False,False,True,,4.0,4.0,0.0
1487,2,인쇄,EPU,False,False,False,False,,4.0,4.0,0.0
1488,2,인쇄,염료,True,True,True,True,,4.0,4.0,4.0
1489,2,인쇄,염료,True,True,True,False,,4.0,4.0,4.0
1490,2,인쇄,염료,True,True,False,True,,4.0,4.0,4.0
1491,2,인쇄,염료,True,True,False,False,,4.0,4.0,4.0
1492,2,인쇄,염료,True,False,True,True,,4.0,4.0,4.0
1493,2,인쇄,염료,True,False,True,False,,4.0,4.0,4.0
1494,2,인쇄,염료,True,False,False,True,,4.0,4.0,4.0
1495,2,인쇄,염료,True,False,False,False,,4.0,4.0,4.0
1496,2,인쇄,염료,False,True,True,True,,4.0,4.0,4.0
1497,2,인쇄,염료,False,True,True,False,,4.0,4.0,4.0
1498,2,인쇄,염료,False,True,False,True,,4.0,4.0,4.0
1499,2,인쇄,염료,False,True,False,False,,4.0,4.0,4.0
1500,2,인쇄,염료,False,False,True,True,,4.0,4.0,0.0
1501,2,인쇄,염료,False,False,True,False,,4.0,4.0,0.0
1502,2,인쇄,염료,False,False,False,True,,4.0,4.0,0.0
1503,2,인쇄,염료,False,False,False,False,,4.0,4.0,0.0
1504,2,인쇄,안료,True,True,True,True,,4.0,4.0,4.0
1505,2,인쇄,안료,True,True,True,False,,4.0,4.0,4.0
1506,2,인쇄,안료,True,True,False,True,,4.0,4.0,4.0
1507,2,인쇄,안료,True,True,False,False,,4.0,4.0,4.0
1508,2,인쇄,안료,True,False,True,True,,4.0,4.0,4.0
1509,2,인쇄,안료,True,False,True,False,,4.0,4.0,4.0
1510,2,인쇄,안료,True,False,False,True,,4.0,4.0,4.0
1511,2,인쇄,안료,True,False,False,False,,4.0,4.0,4.0
1512,2,인쇄,안료,False,True,True,True,,4.0,4.0,4.0
1513,2,인쇄,안료,False,True,True,False,,4.0,4.0,4.0
1514,2,인쇄,안료,False,True,False,True,,4.0,4.0,4.0
1515,2,인쇄,안료,False,True,False,False,,4.0,4.0,4.0
1516,2,인쇄,안료,False,False,True,True,,4.0,4.0,0.0
1517,2,인쇄,안료,False,False,True,False,,4.0,4.0,0.0
1518,2,인쇄,안료,False,False,False,True,,4.0,4.0,0.0
1519,2,인쇄,안료,False,False,False,False,,4.0,4.0,0.0
1520,2,인쇄,투명,True,True,True,True,,4.0,4.0,4.0
1521,2,인쇄,투명,True,True,True,False,,4.0,4.0,4.0
1522,2,인쇄,투명,True,True,False,True,,4.0,4.0,4.0
1523,2,인쇄,투명,True,True,False,False,,4.0,4.0,4.0
1524,2,인쇄,투명,True,False,True,True,,4.0,4.0,4.0
1525,2,인쇄,투명,True,False,True,False,,4.0,4.0,4.0
1526,2,인쇄,투명,True,False,False,True,,4.0,4.0,4.0
1527,2,인쇄,투명,True,False,False,False,,4.0,4.0,4.0
1528,2,인쇄,투명,False,True,True,True,,4.0,4.0,4.0
1529,2,인쇄,투명,False,True,True,False,,4.0,4.0,4.0
1530,2,인쇄,투명,False,True,False,True,,4.0,4.0,4.0
1531,2,인쇄,투명,False,True,False,False,,4.0,4.0,4.0
1532,2,인쇄,투명,False,False,True,True,,4.0,4.0,0.0
1533,2,인쇄,투명,False,False,True,False,,4.0,4.0,0.0
1534,2,인쇄,투명,False,False,False,True,,4.0,4.0,0.0
1535,2,인쇄,투명,False,False,False,False,,4.0,4.0,0.0
1536,2,인쇄,후처리,True,True,True,True,,4.0,4.0,4.0
1537,2,인쇄,후처리,True,True,True,False,,4.0,4.0,4.0
1538,2,인쇄,후처리,True,True,False,True,,4.0,4.0,4.0
1539,2,인쇄,후처리,True,True,False,False,,4.0,4.0,4.0
1540,2,인쇄,후처리,True,False,True,True,,4.0,4.0,4.0
1541,2,인쇄,후처리,True,False,True,False,,4.0,4.0,4.0
1542,2,인쇄,후처리,True,False,False,True,,4.0,4.0,4.0
1543,2,인쇄,후처리,True,False,False,False,,4.0,4.0,4.0
1544,2,인쇄,후처리,False,True,True,True,,4.0,4.0,4.0
1545,2,인쇄,후처리,False,True,True,False,,4.0,4.0,4.0
1546,2,인쇄,후처리,False,True,False,True,,4.0,4.0,4.0
1547,2,인쇄,후처리,False,True,False,False,,4.0,4.0,4.0
1548,2,인쇄,후처리,False,False,True,True,,4.0,4.0,0.0
1549,2,인쇄,후처리,False,False,True,False,,4.0,4.0,0.0
1550,2,인쇄,후처리,False,False,False,True,,4.0,4.0,0.0
1551,2,인쇄,후처리,False,False,False,False,,4.0,4.0,0.0
1552,2,인쇄,인쇄,True,True,True,True,0.0,4.0,4.0,4.0
1553,2,인쇄,인쇄,True,True,True,False,0.0,4.0,4.0,4.0
1554,2,인쇄,인쇄,True,True,False,True,0.0,4.0,4.0,4.0
1555,2,인쇄,인쇄,True,True,False,False,0.0,4.0,4.0,4.0
1556,2,인쇄,인쇄,True,False,True,True,0.0,4.0,4.0,4.0
1557,2,인쇄,인쇄,True,False,True,False,0.0,4.0,4.0,4.0
1558,2,인쇄,인쇄,True,False,False,True,0.0,4.0,4.0,4.0
1559,2,인쇄,인쇄,True,False,False,False,0.0,4.0,4.0,4.0
1560,2,인쇄,인쇄,False,True,True,True,0.0,4.0,4.0,4.0
1561,2,인쇄,인쇄,False,True,True,False,0.0,4.0,4.0,4.0
1562,2,인쇄,인쇄,False,True,False,True,0.0,4.0,4.0,4.0
1563,2,인쇄,인쇄,False,True,False,False,0.0,4.0,4.0,4.0
1564,2,인쇄,인쇄,False,False,True,True,0.0,4.0,4.0,0.0
1565,2,인쇄,인쇄,False,False,True,False,0.0,4.0,4.0,0.0
1566,2,인쇄,인쇄,False,False,False,True,0.0,4.0,4.0,0.0
1567,2,인쇄,인쇄,False,False,False,False,0.0,4.0,4.0,0.0
1568,3,SR,SR,True,True,True,True,2.0,2.0,2.0,2.0
1569,3,SR,SR,True,True,True,False,2.0,2.0,2.0,2.0
1570,3,SR,SR,True,True,False,True,2.0,2.0,2.0,2.0
1571,3,SR,SR,True,True,False,False,2.0,2.0,2.0,2.0
1572,3,SR,SR,True,False,True,True,2.0,2.0,2.0,2.0
1573,3,SR,SR,True,False,True,False,2.0,2.0,2.0,2.0
1574,3,SR,SR,True,False,False,True,2.0,2.0,2.0,2.0
1575,3,SR,SR,True,False,False,False,2.0,2.0,2.0,2.0
1576,3,SR,SR,False,True,True,True,2.0,2.0,2.0,2.0
1577,3,SR,SR,False,True,True,False,2.0,2.0,2.0,2.0
1578,3,SR,SR,False,True,False,True,2.0,2.0,2.0,2.0
1579,3,SR,SR,False,True,False,False,2.0,2.0,2.0,2.0
1580,3,SR,SR,False,False,True,True,2.0,2.0,2.0,0.0
1581,3,SR,SR,False,False,True,False,2.0,2.0,2.0,2.0
1582,3,SR,SR,False,False,False,True,2.0,2.0,2.0,0.0
1583,3,SR,SR,False,False,False,False,2.0,2.0,2.0,2.0
1584,3,SR,EPU,True,True,True,True,2.0,2.0,2.0,2.0
1585,3,SR,EPU,True,True,True,False,2.0,2.0,2.0,2.0
1586,3,SR,EPU,True,True,False,True,2.0,2.0,2.0,2.0
1587,3,SR,EPU,True,True,False,False,2.0,2.0,2.0,2.0
1588,3,SR,EPU,True,False,True,True,2.0,2.0,2.0,2.0
1589,3,SR,EPU,True,False,True,False,2.0,2.0,2.0,2.0
1590,3,SR,EPU,True,False,False,True,2.0,2.0,2.0,2.0
1591,3,SR,EPU,True,False,False,False,2.0,2.0,2.0,2.0
1592,3,SR,EPU,False,True,True,True,2.0,2.0,2.0,2.0
1593,3,SR,EPU,False,True,True,False,2.0,2.0,2.0,2.0
1594,3,SR,EPU,False,True,False,True,2.0,2.0,2.0,2.0
1595,3,SR,EPU,False,True,False,False,2.0,2.0,2.0,2.0
1596,3,SR,EPU,False,False,True,True,2.0,2.0,2.0,0.0
1597,3,SR,EPU,False,False,True,False,2.0,2.0,2.0,2.0
1598,3,SR,EPU,False,False,False,True,2.0,2.0,2.0,0.0
1599,3,SR,EPU,False,False,False,False,2.0,2.0,2.0,2.0
1600,3,SR,염료,True,True,True,True,2.0,2.0,2.0,2.0
1601,3,SR,염료,True,True,True,False,2.0,2.0,2.0,2.0
1602,3,SR,염료,True,True,False,True,2.0,2.0,2.0,2.0
1603,3,SR,염료,True,True,False,False,2.0,2.0,2.0,2.0
1604,3,SR,염료,True,False,True,True,2.0,2.0,2.0,2.0
1605,3,SR,염료,True,False,True,False,2.0,2.0,2.0,2.0
1606,3,SR,염료,True,False,False,True,2.0,2.0,2.0,2.0
1607,3,SR,염료,True,False,False,False,2.0,2.0,2.0,2.0
1608,3,SR,염료,False,True,True,True,2.0,2.0,2.0,2.0
1609,3,SR,염료,False,True,True,False,2.0,2.0,2.0,2.0
1610,3,SR,염료,False,True,False,True,2.0,2.0,2.0,2.0
1611,3,SR,염료,False,True,False,False,2.0,2.0,2.0,2.0
1612,3,SR,염료,False,False,True,True,2.0,2.0,2.0,0.0
1613,3,SR,염료,False,False,True,False,2.0,2.0,2.0,2.0
1614,3,SR,염료,False,False,False,True,2.0,2.0,2.0,0.0
1615,3,SR,염료,False,False,False,False,2.0,2.0,2.0,2.0
1616,3,SR,안료,True,True,True,True,2.0,2.0,2.0,2.0
1617,3,SR,안료,True,True,True,False,2.0,2.0,2.0,2.0
1618,3,SR,안료,True,True,False,True,2.0,2.0,2.0,2.0
1619,3,SR,안료,True,True,False,False,2.0,2.0,2.0,2.0
1620,3,SR,안료,True,False,True,True,2.0,2.0,2.0,2.0
1621,3,SR,안료,True,False,True,False,2.0,2.0,2.0,2.0
1622,3,SR,안료,True,False,False,True,2.0,2.0,2.0,2.0
1623,3,SR,안료,True,False,False,False,2.0,2.0,2.0,2.0
1624,3,SR,안료,False,True,True,True,2.0,2.0,2.0,2.0
1625,3,SR,안료,False,True,True,False,2.0,2.0,2.0,2.0
1626,3,SR,안료,False,True,False,True,2.0,2.0,2.0,2.0
1627,3,SR,안료,False,True,False,False,2.0,2.0,2.0,2.0
1628,3,SR,안료,False,False,True,True,2.0,2.0,2.0,0.0
1629,3,SR,안료,False,False,True,False,2.0,2.0,2.0,2.0
1630,3,SR,안료,False,False,False,True,2.0,2.0,2.0,0.0
1631,3,SR,안료,False,False,False,False,2.0,2.0,2.0,2.0
1632,3,SR,투명,True,True,True,True,2.0,2.0,2.0,2.0
1633,3,SR,투명,True,True,True,False,2.0,2.0,2.0,2.0
1634,3,SR,투명,True,True,False,True,2.0,2.0,2.0,2.0
1635,3,SR,투명,True,True,False,False,2.0,2.0,2.0,2.0
1636,3,SR,투명,True,False,True,True,2.0,2.0,2.0,2.0
1637,3,SR,투명,True,False,True,False,2.0,2.0,2.0,2.0
1638,3,SR,투명,True,False,False,True,2.0,2.0,2.0,2.0
1639,3,SR,투명,True,False,False,False,2.0,2.0,2.0,2.0
1640,3,SR,투명,False,True,True,True,2.0,2.0,2.0,2.0
1641,3,SR,투명,False,True,True,False,2.0,2.0,2.0,2.0
1642,3,SR,투명,False,True,False,True,2.0,2.0,2.0,2.0
1643,3,SR,투명,False,True,False,False,2.0,2.0,2.0,2.0
1644,3,SR,투명,False,False,True,True,2.0,2.0,2.0,0.0
1645,3,SR,투명,False,False,True,False,2.0,2.0,2.0,2.0
1646,3,SR,투명,False,False,False,True,2.0,2.0,2.0,0.0
1647,3,SR,투명,False,False,False,False,2.0,2.0,2.0,2.0
1648,3,SR,후처리,True,True,True,True,2.0,2.0,2.0,2.0
1649,3,SR,후처리,True,True,True,False,2.0,2.0,2.0,2.0
1650,3,SR,후처리,True,True,False,True,2.0,2.0,2.0,2.0
1651,3,SR,후처리,True,True,False,False,2.0,2.0,2.0,2.0
1652,3,SR,후처리,True,False,True,True,2.0,2.0,2.0,2.0
1653,3,SR,후처리,True,False,True,False,2.0,2.0,2.0,2.0
1654,3,SR,후처리,True,False,False,True,2.0,2.0,2.0,2.0
1655,3,SR,후처리,True,False,False,False,2.0,2.0,2.0,2.0
1656,3,SR,후처리,False,True,True,True,2.0,2.0,2.0,2.0
1657,3,SR,후처리,False,True,True,False,2.0,2.0,2.0,2.0
1658,3,SR,후처리,False,True,False,True,2.0,2.0,2.0,2.0
1659,3,SR,후처리,False,True,False,False,2.0,2.0,2.0,2.0
1660,3,SR,후처리,False,False,True,True,2.0,2.0,2.0,0.0
1661,3,SR,후처리,False,False,True,False,2.0,2.0,2.0,2.0
1662,3,SR,후처리,False,False,False,True,2.0,2.0,2.0,0.0
1663,3,SR,후처리,False,False,False,False,2.0,2.0,2.0,2.0
1664,3,SR,인쇄,True,True,True,True,,2.0,2.0,2.0
1665,3,SR,인쇄,True,True,True,False,,2.0,2.0,2.0
1666,3,SR,인쇄,True,True,False,True,,2.0,2.0,2.0
1667,3,SR,인쇄,True,True,False,False,,2.0,2.0,2.0
1668,3,SR,인쇄,True,False,True,True,,2.0,2.0,2.0
1669,3,SR,인쇄,True,False,True,False,,2.0,2.0,2.0
1670,3,SR,인쇄,True,False,False,True,,2.0,2.0,2.0
1671,3,SR,인쇄,True,False,False,False,,2.0,2.0,2.0
1672,3,SR,인쇄,False,True,True,True,,2.0,2.0,2.0
1673,3,SR,인쇄,False,True,True,False,,2.0,2.0,2.0
1674,3,SR,인쇄,False,True,False,True,,2.0,2.0,2.0
1675,3,SR,인쇄,False,True,False,False,,2.0,2.0,2.0
1676,3,SR,인쇄,False,False,True,True,,2.0,2.0,0.0
1677,3,SR,인쇄,False,False,True,False,,2.0,2.0,0.0
1678,3,SR,인쇄,False,False,False,True,,2.0,2.0,0.0
1679,3,SR,인쇄,False,False,False,False,,2.0,2.0,0.0
1680,3,EPU,SR,True,True,True,True,4.0,2.0,2.0,2.0
1681,3,EPU,SR,True,True,True,False,4.0,2.0,2.0,4.0
1682,3,EPU,SR,True,True,False,True,4.0,2.0,2.0,2.0
1683,3,EPU,SR,True,True,False,False,4.0,2.0,2.0,4.0
1684,3,EPU,SR,True,False,True,True,4.0,2.0,2.0,2.0
1685,3,EPU,SR,True,False,True,False,4.0,2.0,2.0,4.0
1686,3,EPU,SR,True,False,False,True,4.0,2.0,2.0,2.0
1687,3,EPU,SR,True,False,False,False,4.0,2.0,2.0,4.0
1688,3,EPU,SR,False,True,True,True,4.0,2.0,2.0,2.0
1689,3,EPU,SR,False,True,True,False,4.0,2.0,2.0,4.0
1690,3,EPU,SR,False,True,False,True,4.0,2.0,2.0,2.0
1691,3,EPU,SR,False,True,False,False,4.0,2.0,2.0,4.0
1692,3,EPU,SR,False,False,True,True,4.0,2.0,2.0,0.0
1693,3,EPU,SR,False,False,True,False,4.0,2.0,2.0,4.0
1694,3,EPU,SR,False,False,False,True,4.0,2.0,2.0,0.0
1695,3,EPU,SR,False,False,False,False,4.0,2.0,2.0,4.0
1696,3,EPU,EPU,True,True,True,True,4.0,2.0,2.0,2.0
1697,3,EPU,EPU,True,True,True,False,4.0,2.0,2.0,4.0
1698,3,EPU,EPU,True,True,False,True,4.0,2.0,2.0,2.0
1699,3,EPU,EPU,True,True,False,False,4.0,2.0,2.0,4.0
1700,3,EPU,EPU,True,False,True,True,4.0,2.0,2.0,2.0
1701,3,EPU,EPU,True,False,True,False,4.0,2.0,2.0,4.0
1702,3,EPU,EPU,True,False,False,True,4.0,2.0,2.0,2.0
1703,3,EPU,EPU,True,False,False,False,4.0,2.0,2.0,4.0
1704,3,EPU,EPU,False,True,True,True,4.0,2.0,2.0,2.0
1705,3,EPU,EPU,False,True,True,False,4.0,2.0,2.0,4.0
1706,3,EPU,EPU,False,True,False,True,4.0,2.0,2.0,2.0
1707,3,EPU,EPU,False,True,False,False,4.0,2.0,2.0,4.0
1708,3,EPU,EPU,False,False,True,True,4.0,2.0,2.0,0.0
1709,3,EPU,EPU,False,False,True,False,4.0,2.0,2.0,4.0
1710,3,EPU,EPU,False,False,False,True,4.0,2.0,2.0,0.0
1711,3,EPU,EPU,False,False,False,False,4.0,2.0,2.0,4.0
1712,3,EPU,염료,True,True,True,True,4.0,2.0,2.0,2.0
1713,3,EPU,염료,True,True,True,False,4.0,2.0,2.0,4.0
1714,3,EPU,염료,True,True,False,True,4.0,2.0,2.0,2.0
1715,3,EPU,염료,True,True,False,False,4.0,2.0,2.0,4.0
1716,3,EPU,염료,True,False,True,True,4.0,2.0,2.0,2.0
